Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
723,2015-07-08 12:37:16,867.1,3,LoRa,125,SF11,4/5,on,-109,5.8,2,0026cb0cdd03673c40433704136900d3,00,26cb,0cdd,0367,23.62 %,45.18461646850305,5.731623856022818,00d3
722,2015-07-08 12:37:14,867.5,5,LoRa,125,SF12,4/5,on,-115,4.5,2,0026cc0ce4035f4040433704136900d3,00,26cc,0ce4,035f,25.2 %,45.18461646850305,5.731623856022818,00d3
721,2015-07-08 12:37:12,868.3,8,LoRa,250,SF7,4/5,on,-116,-7,2,0026cd0ce403623d40433704136900d3,00,26cd,0ce4,0362,24.02 %,45.18461646850305,5.731623856022818,00d3
720,2015-07-08 12:37:12,868.1,0,LoRa,125,SF7,4/5,on,-115,3.2,2,0026cc0cdd03694040433704136900d3,00,26cc,0cdd,0369,25.2 %,45.18461646850305,5.731623856022818,00d3
719,2015-07-08 12:37:11,867.1,3,LoRa,125,SF8,4/5,on,-114,5.8,2,0026cc0cdd03633c40434004136a00d3,00,26cc,0cdd,0363,23.62 %,45.1847130280391,5.731645313697495,00d3
718,2015-07-08 12:37:11,867.5,5,LoRa,125,SF9,4/5,on,-115,4.5,2,0026cc0cdd03693d40434004136a00d3,00,26cc,0cdd,0369,24.02 %,45.1847130280391,5.731645313697495,00d3
717,2015-07-08 12:37:10,867.7,6,LoRa,125,SF10,4/5,on,-108,6.5,2,0026cc0cdd035e3e40434004136a00d3,00,26cc,0cdd,035e,24.41 %,45.1847130280391,5.731645313697495,00d3
716,2015-07-08 12:37:09,868.1,0,LoRa,125,SF11,4/5,on,-114,8.2,2,0026cc0cdd03673e40434004136a00d3,00,26cc,0cdd,0367,24.41 %,45.1847130280391,5.731645313697495,00d3
714,2015-07-08 12:37:06,868.3,8,LoRa,250,SF7,4/5,on,-116,-1.2,2,0026cb0cdd036b3d40434004136a00d3,00,26cb,0cdd,036b,24.02 %,45.1847130280391,5.731645313697495,00d3
713,2015-07-08 12:37:05,867.7,6,LoRa,125,SF7,4/5,on,-113,5.2,2,0026ca0cdd03733d40434004136a00d3,00,26ca,0cdd,0373,24.02 %,45.1847130280391,5.731645313697495,00d3
711,2015-07-08 12:37:04,867.1,3,LoRa,125,SF9,4/5,on,-118,5.5,2,0026cb0cdd03673f40434004136a00d3,00,26cb,0cdd,0367,24.8 %,45.1847130280391,5.731645313697495,00d3
710,2015-07-08 12:37:04,867.3,4,LoRa,125,SF10,4/5,on,-110,5.8,2,0026cc0cdd03673e40434004136a00d3,00,26cc,0cdd,0367,24.41 %,45.1847130280391,5.731645313697495,00d3
709,2015-07-08 12:37:03,867.7,6,LoRa,125,SF11,4/5,on,-121,4,2,0026cc0cdd03703e40434004136a00d3,00,26cc,0cdd,0370,24.41 %,45.1847130280391,5.731645313697495,00d3
706,2015-07-08 12:36:59,867.5,5,LoRa,125,SF7,4/5,on,-108,2.2,2,0026cb0cdd03683e40435c04136e00d3,00,26cb,0cdd,0368,24.41 %,45.18501343548458,5.731731144396203,00d3
705,2015-07-08 12:36:59,867.9,7,LoRa,125,SF8,4/5,on,-109,10,2,0026cc0cdd036b3f40435c04136e00d3,00,26cc,0cdd,036b,24.8 %,45.18501343548458,5.731731144396203,00d3
704,2015-07-08 12:36:58,868.3,1,LoRa,125,SF9,4/5,on,-110,-4.2,2,0026cc0cdd03663f40435c04136e00d3,00,26cc,0cdd,0366,24.8 %,45.18501343548458,5.731731144396203,00d3
703,2015-07-08 12:36:57,867.1,3,LoRa,125,SF10,4/5,on,-103,6.8,2,0026cd0cdd03533d40435c04136e00d3,00,26cd,0cdd,0353,24.02 %,45.18501343548458,5.731731144396203,00d3
702,2015-07-08 12:36:57,867.3,4,LoRa,125,SF11,4/5,on,-115,6.5,2,0026cd0cd703663f40435c04136e00d3,00,26cd,0cd7,0366,24.8 %,45.18501343548458,5.731731144396203,00d3
699,2015-07-08 12:36:53,867.1,3,LoRa,125,SF7,4/5,on,-114,2,2,0026cf0cdd034e3e40435c04136e00d3,00,26cf,0cdd,034e,24.41 %,45.18501343548458,5.731731144396203,00d3
698,2015-07-08 12:36:52,867.5,5,LoRa,125,SF8,4/5,on,-115,-3.8,2,0026d00cd7034b4040435c04136e00d3,00,26d0,0cd7,034b,25.2 %,45.18501343548458,5.731731144396203,00d3
697,2015-07-08 12:36:52,867.7,6,LoRa,125,SF9,4/5,on,-116,4.8,2,0026cf0cd7034b3f40435c04136e00d3,00,26cf,0cd7,034b,24.8 %,45.18501343548458,5.731731144396203,00d3
696,2015-07-08 12:36:51,868.1,0,LoRa,125,SF10,4/5,on,-112,3,2,0026d00cdd03493c40437204137800cf,00,26d0,0cdd,0349,23.62 %,45.185249469906026,5.731945721142974,00cf
695,2015-07-08 12:36:50,867.1,3,LoRa,125,SF11,4/5,on,-114,1.5,2,0026ce0cd7034d3e40437204137800cf,00,26ce,0cd7,034d,24.41 %,45.185249469906026,5.731945721142974,00cf
692,2015-07-08 12:36:46,868.1,0,LoRa,125,SF7,4/5,on,-122,-4.5,2,0026ce0cdd03523f40437204137800cf,00,26ce,0cdd,0352,24.8 %,45.185249469906026,5.731945721142974,00cf
690,2015-07-08 12:36:45,867.3,4,LoRa,125,SF9,4/5,on,-116,1.5,2,0026ce0cd703514040437204137800cf,00,26ce,0cd7,0351,25.2 %,45.185249469906026,5.731945721142974,00cf
688,2015-07-08 12:36:44,868.1,0,LoRa,125,SF11,4/5,on,-121,-0.8,2,0026cd0cd703523e40437204137800cf,00,26cd,0cd7,0352,24.41 %,45.185249469906026,5.731945721142974,00cf
687,2015-07-08 12:36:43,868.5,2,LoRa,125,SF12,4/5,on,-118,-4.8,2,0026cf0cdd03533f40437e04138700c9,00,26cf,0cdd,0353,24.8 %,45.18537821595409,5.732267586263131,00c9
686,2015-07-08 12:36:41,868.3,8,LoRa,250,SF7,4/5,on,-117,-3.8,2,0026cf0cd7034a3c40437e04138700c9,00,26cf,0cd7,034a,23.62 %,45.18537821595409,5.732267586263131,00c9
685,2015-07-08 12:36:40,867.7,6,LoRa,125,SF7,4/5,on,-120,3.2,2,0026ce0cd703523d40437e04138700c9,00,26ce,0cd7,0352,24.02 %,45.18537821595409,5.732267586263131,00c9
684,2015-07-08 12:36:40,868.3,1,LoRa,125,SF8,4/5,on,-115,-2.2,2,0026ce0cd703503e40437e04138700c9,00,26ce,0cd7,0350,24.41 %,45.18537821595409,5.732267586263131,00c9
683,2015-07-08 12:36:39,867.1,3,LoRa,125,SF9,4/5,on,-120,0.2,2,0026cd0cd703533c40437e04138700c9,00,26cd,0cd7,0353,23.62 %,45.18537821595409,5.732267586263131,00c9
682,2015-07-08 12:36:38,867.3,4,LoRa,125,SF10,4/5,on,-116,-0.5,2,0026cf0cd7034e3c40437e04138700c9,00,26cf,0cd7,034e,23.62 %,45.18537821595409,5.732267586263131,00c9
681,2015-07-08 12:36:38,867.9,7,LoRa,125,SF11,4/5,on,-114,-3,2,0026ce0cd703523e40437e04138700c9,00,26ce,0cd7,0352,24.41 %,45.18537821595409,5.732267586263131,00c9
679,2015-07-08 12:36:34,868.3,8,LoRa,250,SF7,4/5,on,-118,-6.8,2,0026cf0cd703533e40437e04138700c9,00,26cf,0cd7,0353,24.41 %,45.18537821595409,5.732267586263131,00c9
676,2015-07-08 12:36:33,868.1,0,LoRa,125,SF9,4/5,on,-120,-2,2,0026ce0cd103584040437e04138700c9,00,26ce,0cd1,0358,25.2 %,45.18537821595409,5.732267586263131,00c9
675,2015-07-08 12:36:32,867.1,3,LoRa,125,SF10,4/5,on,-118,-1,2,0026ce0cd703573f40437e04138700c9,00,26ce,0cd7,0357,24.8 %,45.18537821595409,5.732267586263131,00c9
674,2015-07-08 12:36:31,867.3,4,LoRa,125,SF11,4/5,on,-121,-0.2,2,0026cd0cd703563d40438a04139c00c8,00,26cd,0cd7,0356,24.02 %,45.18550696200215,5.73271819743135,00c8
669,2015-07-08 12:36:26,867.9,7,LoRa,125,SF9,4/5,on,-124,0.5,2,0026cd0cd103643d40438a04139c00c8,00,26cd,0cd1,0364,24.02 %,45.18550696200215,5.73271819743135,00c8
667,2015-07-08 12:36:25,868.5,2,LoRa,125,SF11,4/5,on,-120,-3.2,2,0026cc0cd103603e40438a04139c00c8,00,26cc,0cd1,0360,24.41 %,45.18550696200215,5.73271819743135,00c8
666,2015-07-08 12:36:24,867.3,4,LoRa,125,SF12,4/5,on,-119,-6.2,2,0026ce0cd703594040438a04139c00c8,00,26ce,0cd7,0359,25.2 %,45.18550696200215,5.73271819743135,00c8
665,2015-07-08 12:36:22,868.3,8,LoRa,250,SF7,4/5,on,-117,-2.2,2,0026ce0cd103613d40438a04139c00c8,00,26ce,0cd1,0361,24.02 %,45.18550696200215,5.73271819743135,00c8
660,2015-07-08 12:36:19,868.3,1,LoRa,125,SF11,4/5,on,-82,-7.2,2,0026cd0cd103633d40439b0413b700c8,00,26cd,0cd1,0363,24.02 %,45.185689352236906,5.733297554647631,00c8
657,2015-07-08 12:36:15,867.9,7,LoRa,125,SF7,4/5,on,-122,-4.2,2,0026ce0cd103593f40439b0413b700c8,00,26ce,0cd1,0359,24.8 %,45.185689352236906,5.733297554647631,00c8
654,2015-07-08 12:36:13,867.3,4,LoRa,125,SF10,4/5,on,-122,-4.8,2,0026ce0cd103594040439b0413b700c8,00,26ce,0cd1,0359,25.2 %,45.185689352236906,5.733297554647631,00c8
653,2015-07-08 12:36:12,867.7,6,LoRa,125,SF11,4/5,on,-118,-0.8,2,0026ce0cd103554040439b0413b700c8,00,26ce,0cd1,0355,25.2 %,45.185689352236906,5.733297554647631,00c8
649,2015-07-08 12:36:08,867.7,6,LoRa,125,SF8,4/5,on,-122,1,2,0026cf0cd1034e414043b20413d700c7,00,26cf,0cd1,034e,25.59 %,45.18593611549569,5.733984200237298,00c7
647,2015-07-08 12:36:07,867.1,3,LoRa,125,SF10,4/5,on,-121,-6.8,2,0026cf0cd10354414043b20413d700c7,00,26cf,0cd1,0354,25.59 %,45.18593611549569,5.733984200237298,00c7
646,2015-07-08 12:36:06,867.3,4,LoRa,125,SF11,4/5,on,-120,-0.8,2,0026ce0ccb03553e4043b20413d700c7,00,26ce,0ccb,0355,24.41 %,45.18593611549569,5.733984200237298,00c7
641,2015-07-08 12:36:01,867.7,6,LoRa,125,SF9,4/5,on,-119,-7.8,2,0026ce0ccb035a404043ca0413f500c6,00,26ce,0ccb,035a,25.2 %,45.18619360759182,5.734627930477611,00c6
639,2015-07-08 12:36:00,868.5,2,LoRa,125,SF11,4/5,on,-121,-3.5,2,0026cd0ccb035a404043ca0413f500c6,00,26cd,0ccb,035a,25.2 %,45.18619360759182,5.734627930477611,00c6
638,2015-07-08 12:35:58,867.5,5,LoRa,125,SF12,4/5,on,-121,-5.5,2,0026ce0ccb035d414043ca0413f500c6,00,26ce,0ccb,035d,25.59 %,45.18619360759182,5.734627930477611,00c6
633,2015-07-08 12:35:54,867.7,6,LoRa,125,SF10,4/5,on,-121,-9.5,2,0026ce0ccb035a404043ca0413f500c6,00,26ce,0ccb,035a,25.2 %,45.18619360759182,5.734627930477611,00c6
632,2015-07-08 12:35:53,868.1,0,LoRa,125,SF11,4/5,on,-121,-8,2,0026cd0ccb03563e4043ca0413f500c6,00,26cd,0ccb,0356,24.41 %,45.18619360759182,5.734627930477611,00c6
630,2015-07-08 12:35:50,868.3,8,LoRa,250,SF7,4/5,on,-117,-8.5,2,0026cf0cd1034f3f4043e104141300c8,00,26cf,0cd1,034f,24.8 %,45.186440370850605,5.735271660717924,00c8
627,2015-07-08 12:35:49,867.1,3,LoRa,125,SF9,4/5,on,-120,-10.8,2,0026ce0ccb034e3e4043e104141300c8,00,26ce,0ccb,034e,24.41 %,45.186440370850605,5.735271660717924,00c8
626,2015-07-08 12:35:48,867.3,4,LoRa,125,SF10,4/5,on,-121,-7.2,2,0026ce0ccb0354414043e104141300c8,00,26ce,0ccb,0354,25.59 %,45.186440370850605,5.735271660717924,00c8
625,2015-07-08 12:35:47,867.7,6,LoRa,125,SF11,4/5,on,-121,-9.8,2,0026ce0cc4034d3e4043e104141300c8,00,26ce,0cc4,034d,24.41 %,45.186440370850605,5.735271660717924,00c8
622,2015-07-08 12:35:43,867.5,5,LoRa,125,SF7,4/5,on,-113,-2.8,2,0026ce0ccb0345404043e104141300c8,00,26ce,0ccb,0345,25.2 %,45.186440370850605,5.735271660717924,00c8
620,2015-07-08 12:35:42,868.1,0,LoRa,125,SF9,4/5,on,-120,-2.2,2,0026cf0ccb034f3f4043e104141300c8,00,26cf,0ccb,034f,24.8 %,45.186440370850605,5.735271660717924,00c8
618,2015-07-08 12:35:41,867.5,5,LoRa,125,SF11,4/5,on,-120,-3.2,2,0026ce0cc403583f4043f804143000cc,00,26ce,0cc4,0358,24.8 %,45.18668713410939,5.73589393328356,00cc
617,2015-07-08 12:35:39,867.7,6,LoRa,125,SF12,4/5,on,-120,-1.2,2,0026ce0ccb035e3f4043f804143000cc,00,26ce,0ccb,035e,24.8 %,45.18668713410939,5.73589393328356,00cc
611,2015-07-08 12:35:34,867.1,3,LoRa,125,SF11,4/5,on,-120,-9.5,2,0026cc0cc4035e3e4043f804143000cc,00,26cc,0cc4,035e,24.41 %,45.18668713410939,5.73589393328356,00cc
610,2015-07-08 12:35:33,867.3,4,LoRa,125,SF12,4/5,on,-121,-6.2,2,0026cd0ccb03583e4043f804143000cc,00,26cd,0ccb,0358,24.41 %,45.18668713410939,5.73589393328356,00cc
605,2015-07-08 12:35:29,867.7,6,LoRa,125,SF10,4/5,on,-122,-12.2,2,0026cd0cc403614040441404145300cc,00,26cd,0cc4,0361,25.2 %,45.18698754155487,5.736644951897258,00cc
604,2015-07-08 12:35:28,868.1,0,LoRa,125,SF11,4/5,on,-122,-15,2,0026cd0cbe035d4040441404145300cc,00,26cd,0cbe,035d,25.2 %,45.18698754155487,5.736644951897258,00cc
603,2015-07-08 12:35:27,868.5,2,LoRa,125,SF12,4/5,on,-121,-16,2,0026cc0ccb03673e40441404145300cc,00,26cc,0ccb,0367,24.41 %,45.18698754155487,5.736644951897258,00cc
585,2015-07-08 12:35:11,867.7,6,LoRa,125,SF9,4/5,on,-122,-12.2,2,0026ce0cbe03623f40445004149400cb,00,26ce,0cbe,0362,24.8 %,45.18763127179518,5.738039700751269,00cb
570,2015-07-08 12:34:57,867.3,4,LoRa,125,SF10,4/5,on,-122,-12.2,2,0026cc0cbe036c4040445004149400cb,00,26cc,0cbe,036c,25.2 %,45.18763127179518,5.738039700751269,00cb
562,2015-07-08 12:34:50,867.5,5,LoRa,125,SF11,4/5,on,-118,-17,2,0026cb0cb8036c3f40445004149400cc,00,26cb,0cb8,036c,24.8 %,45.18763127179518,5.738039700751269,00cc
561,2015-07-08 12:34:49,867.9,7,LoRa,125,SF12,4/5,on,-124,-11.8,2,0026cc0cbe03634040445004149400cc,00,26cc,0cbe,0363,25.2 %,45.18763127179518,5.738039700751269,00cc
556,2015-07-08 12:34:45,868.1,0,LoRa,125,SF10,4/5,on,-121,-14.8,2,0026cd0cb803634040445004149400cc,00,26cd,0cb8,0363,25.2 %,45.18763127179518,5.738039700751269,00cc
555,2015-07-08 12:34:44,867.1,3,LoRa,125,SF11,4/5,on,-122,-13.5,2,0026cc0cb803654040445004149400cc,00,26cc,0cb8,0365,25.2 %,45.18763127179518,5.738039700751269,00cc
550,2015-07-08 12:34:39,867.3,4,LoRa,125,SF9,4/5,on,-122,-13.2,2,0026cc0cb80369404044560414a000cb,00,26cc,0cb8,0369,25.2 %,45.187695644819215,5.738297192847394,00cb
547,2015-07-08 12:34:36,868.5,2,LoRa,125,SF12,4/5,on,-115,-15.5,2,0026cb0cb80370404044560414a000cb,00,26cb,0cb8,0370,25.2 %,45.187695644819215,5.738297192847394,00cb
135,2015-07-08 12:28:25,867.3,4,LoRa,125,SF11,4/5,on,-122,-15.8,2,0026ca0c1c03693e000000000000ffff,00,26ca,0c1c,0369,24.41 %,0.0,0.0,ffff
127,2015-07-08 12:28:17,867.5,5,LoRa,125,SF12,4/5,on,-122,-15,2,0026cb0c1c03733f000000000000ffff,00,26cb,0c1c,0373,24.8 %,0.0,0.0,ffff
99,2015-07-08 12:27:52,867.3,4,LoRa,125,SF12,4/5,on,-122,-15.8,2,0026c90c0903803c000000000000ffff,00,26c9,0c09,0380,23.62 %,0.0,0.0,ffff
78,2015-07-08 12:27:33,867.9,7,LoRa,125,SF12,4/5,on,-122,-14.8,2,0026cb0bfc03703e000000000000ffff,00,26cb,0bfc,0370,24.41 %,0.0,0.0,ffff
